WorkerId,AssignmentStatus,Input.CONFIG,Answer.annotations,Answer.feedback 
mt:18eb6495273c5539:dd9b39480e392ab1e999089b3a927bff8f44230b155aa2d3ff93cc0a1e677d8c,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.21935483870967742, ""upperBound"": 0.2623655913978495}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5010752688172043, ""upperBound"": 0.6118279569892473}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.2870967741935484, ""upperBound"": 0.36666666666666664}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6612903225806451, ""upperBound"": 0.8053763440860215}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.6505376344086021, ""upperBound"": 0.7806451612903226}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.1064516129032258, ""upperBound"": 0.1860215053763441}], ""selfReport"": {""lowerBound"": 0.07182794386340725, ""upperBound"": 0.17096774193548386}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 38, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:18eb6495273c5539:dd9b39480e392ab1e999089b3a927bff8f44230b155aa2d3ff93cc0a1e677d8c"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:924f5d2ae27f3eb9:0838d04ca8aaba55171098ba51a8b15dee75f57187f6438f3e8e184a74f2a36e,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.5048387096774194, ""upperBound"": 0.6435483870967742}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.5650537634408602, ""upperBound"": 0.7220430107526882}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.3231182795698925, ""upperBound"": 0.46182795698924733}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6747311827956989, ""upperBound"": 0.8435483870967742}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.4908602150537634, ""upperBound"": 0.7704301075268817}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.08548387096774193, ""upperBound"": 0.28978494623655915}], ""selfReport"": {""lowerBound"": 0.31344086021505374, ""upperBound"": 0.6725806451612903}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 28, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:924f5d2ae27f3eb9:0838d04ca8aaba55171098ba51a8b15dee75f57187f6438f3e8e184a74f2a36e"", ""condition"": ""mt"", ""exitComments"": ""Thanks for the opportunity"", ""completed"": true}",Thanks for the opportunity
mt:3f39c8db2421dee1:25a0661278d999537fe4a167198a23db23a1063e20c05b9cd053e8513ae2b12e,Approved,skin-monk-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.17419354838709677, ""upperBound"": 0.43333333333333335}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.1860215053763441, ""upperBound"": 0.8881720430107527}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.17634408602150536, ""upperBound"": 0.8978494623655914}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.09032258064516129, ""upperBound"": 0.8978494623655914}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.19032258064516128, ""upperBound"": 0.9010752688172043}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.26666666666666666, ""upperBound"": 0.9}], ""selfReport"": {""lowerBound"": 0.08924731182795699, ""upperBound"": 0.8989247311827957}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""agree""}, ""demographics"": {""age"": 40, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:3f39c8db2421dee1:25a0661278d999537fe4a167198a23db23a1063e20c05b9cd053e8513ae2b12e"", ""condition"": ""mt"", ""exitComments"": ""no"", ""completed"": true}",no
mt:c50c391ddad5ce8b:5097320123020a42ad8671dfe5286364dc46526cf70a6d5f906f440cb9917a28,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.7903225806451613, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.2967741935483871, ""upperBound"": 0.6451612903225806}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.7290322580645161, ""upperBound"": 0.810752688172043}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.25806451612903225, ""upperBound"": 0.27419354838709675}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.18387096774193548, ""upperBound"": 0.5419354838709678}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.9139784946236559, ""upperBound"": 0.9494623655913978}], ""selfReport"": {""lowerBound"": 0.3709677419354839, ""upperBound"": 0.6688172043010753}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 25, ""gender"": [""male""], ""race"": [""asian""]}, ""participantId"": ""mt:c50c391ddad5ce8b:5097320123020a42ad8671dfe5286364dc46526cf70a6d5f906f440cb9917a28"", ""condition"": ""mt"", ""exitComments"": ""nice"", ""completed"": true}",nice
mt:6808a87a93191e20:9cbd6bd3a321689c61bfb95b4b7436615a2a9277e43f08214ace0ff09b648df0,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.5827956989247312, ""upperBound"": 0.8021505376344086}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.7989247311827957, ""upperBound"": 1}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.5021505376344086, ""upperBound"": 0.6709677419354839}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.6763440860215054, ""upperBound"": 0.7989247311827957}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.7387096774193549, ""upperBound"": 0.8301075268817204}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.7795698924731183, ""upperBound"": 1}], ""selfReport"": {""lowerBound"": 0.7236559139784946, ""upperBound"": 0.8795698924731182}, ""surveyResults"": {""likert0"": ""neutral"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 42, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:6808a87a93191e20:9cbd6bd3a321689c61bfb95b4b7436615a2a9277e43f08214ace0ff09b648df0"", ""condition"": ""mt"", ""exitComments"": ""none"", ""completed"": true}",none
mt:9ced0a912c46d114:ab2c3d7b8d44d8788953c86675f9fb5b68b4bf711e9e6b931bc3fbefeb833999,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.7292473249537971, ""upperBound"": 0.7851613034484207}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.36150538946992605, ""upperBound"": 0.44860216366347444}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.7174193679645497, ""upperBound"": 0.8034408733408939}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.7281720561365927, ""upperBound"": 0.8012903357064852}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.1830107658140121, ""upperBound"": 0.2679570023731519}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.8055914109753024, ""upperBound"": 0.8980645292548723}], ""selfReport"": {""lowerBound"": 0.7206451744161626, ""upperBound"": 0.8109677550613239}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""strong_disagree"", ""likert3"": ""agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 40, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:9ced0a912c46d114:ab2c3d7b8d44d8788953c86675f9fb5b68b4bf711e9e6b931bc3fbefeb833999"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:f38601314b08ae8b:2bee79fe7cfe8586a3cc2df7c12dc5064047a60cfcf076c15ddefa5f372a0d3f,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.7521505376344086, ""upperBound"": 0.8112903225806452}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3564516129032258, ""upperBound"": 0.3639784946236559}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.7198924731182795, ""upperBound"": 0.7370967741935484}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.4306451612903226, ""upperBound"": 0.4521505376344086}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.2639784946236559, ""upperBound"": 0.3543010752688172}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.8016129032258065, ""upperBound"": 0.8629032258064516}], ""selfReport"": {""lowerBound"": 0.725268817204301, ""upperBound"": 0.8112903225806452}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 46, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:f38601314b08ae8b:2bee79fe7cfe8586a3cc2df7c12dc5064047a60cfcf076c15ddefa5f372a0d3f"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:d7f381e02c6c70b5:84b80eb71178346fe41d68daad19aa6c9fbb511f2c6cab40739b335bec0c1e8b,Approved,skin-monk-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Skin_Condition/abd80d96eade01f32e5bf22a33a735b5.jpg"", ""lowerBound"": 0.867741935483871, ""upperBound"": 0.9258064516129032}, {""itemId"": ""data/Skin_Condition/970a43f132f9e171642f44f85112ea13.jpg"", ""lowerBound"": 0.3946236559139785, ""upperBound"": 0.4752688172043011}, {""itemId"": ""data/Skin_Condition/a39ec3b1f22c08a421fa20535e037bba.jpg"", ""lowerBound"": 0.5763440860215053, ""upperBound"": 0.8440860215053764}, {""itemId"": ""data/Skin_Condition/6e7d4fbd43fdfa20e22779d9670762a5.jpg"", ""lowerBound"": 0.13225806451612904, ""upperBound"": 0.18924731182795698}, {""itemId"": ""data/Skin_Condition/402710d6e3faf2056bde80b7436f2a3a.jpg"", ""lowerBound"": 0.12688172043010754, ""upperBound"": 0.18387096774193548}, {""itemId"": ""data/Skin_Condition/0a94359e7eaacd7178e06b2823777789.jpg"", ""lowerBound"": 0.832258064516129, ""upperBound"": 0.896774193548387}], ""selfReport"": {""lowerBound"": 0.7247311827956989, ""upperBound"": 0.8849462365591397}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 25, ""gender"": [""male""], ""race"": [""asian""]}, ""participantId"": ""mt:d7f381e02c6c70b5:84b80eb71178346fe41d68daad19aa6c9fbb511f2c6cab40739b335bec0c1e8b"", ""condition"": ""mt"", ""exitComments"": ""interesting"", ""completed"": true}",interesting
mt:eab3ed151ed90792:8ceaf29f4b5881b843b933a1f561ea12a330a71a329c5db66971eb12118bed45,Approved,face-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.46559139784946235, ""upperBound"": 0.5763440860215053}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.5365591397849462, ""upperBound"": 0.6913978494623656}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.6655913978494624, ""upperBound"": 0.7301075268817204}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.8075268817204301, ""upperBound"": 0.8709677419354839}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.35913978494623655, ""upperBound"": 0.5559139784946237}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.33978494623655914, ""upperBound"": 0.5946236559139785}], ""selfReport"": {""lowerBound"": 0.4860215053763441, ""upperBound"": 0.5860215053763441}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""neutral"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 32, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:eab3ed151ed90792:8ceaf29f4b5881b843b933a1f561ea12a330a71a329c5db66971eb12118bed45"", ""condition"": ""mt"", ""exitComments"": ""\nvery interesting to attend the all task and very enjoyed with him."", ""completed"": true}",very interesting to attend the all task and very enjoyed with him.
mt:88b5b174fd291deb:970e4798d0337ba8641e7e608169aca0deb0fb90ca74827255b201eac39f8f42,Approved,face-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.5021505376344086, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.4967741935483871, ""upperBound"": 0.4978494623655914}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.49032258064516127, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0, ""upperBound"": 0.513978494623656}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.5086021505376344, ""upperBound"": 0.8462365591397849}], ""selfReport"": {""lowerBound"": 0, ""upperBound"": 1}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 25, ""gender"": [""female""], ""race"": [""white""]}, ""participantId"": ""mt:88b5b174fd291deb:970e4798d0337ba8641e7e608169aca0deb0fb90ca74827255b201eac39f8f42"", ""condition"": ""mt"", ""exitComments"": ""nice survey"", ""completed"": true}",nice survey
mt:90e81b012e206547:e89e279742897823c0552435da1117862935deff3731de519e9b63e2ad5832c3,Approved,face-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.6516129032258065, ""upperBound"": 0.7376344086021506}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.6376344086021506, ""upperBound"": 0.6956989247311828}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.4881720430107527, ""upperBound"": 0.5451612903225806}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.46881720430107526, ""upperBound"": 0.5075268817204301}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.5763440860215053, ""upperBound"": 0.621505376344086}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.6118279569892473, ""upperBound"": 0.7387096774193549}], ""selfReport"": {""lowerBound"": 0.7354838709677419, ""upperBound"": 0.8989247311827957}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""neutral"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 32, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:90e81b012e206547:e89e279742897823c0552435da1117862935deff3731de519e9b63e2ad5832c3"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:201d30f6eac55be1:3793daf6869ab22df20743decdd9005a88a20519075ec18ae7fd003e624c3e27,Approved,face-fitz-dl-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.5830465993573589, ""upperBound"": 0.6841218681745632}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.7411111154863911, ""upperBound"": 0.9002509004326277}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.5808960617229503, ""upperBound"": 0.6561648789272514}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.6142293950562836, ""upperBound"": 0.7421863843035954}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.7400358466691869, ""upperBound"": 1}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.7110035886046707, ""upperBound"": 0.833584233765961}], ""selfReport"": {""lowerBound"": 0.5787455240885416, ""upperBound"": 0.7411111154863911}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""latino""]}, ""participantId"": ""mt:201d30f6eac55be1:3793daf6869ab22df20743decdd9005a88a20519075ec18ae7fd003e624c3e27"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:1ce953684f774181:8aedc94a3ac0bfbb8f30221d2609771a4f53158f5b0cf5989b625f8682f0ccda,Approved,face-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.26344086021505375, ""upperBound"": 0.41397849462365593}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.2731182795698925, ""upperBound"": 0.4172043010752688}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.2645161290322581, ""upperBound"": 0.41935483870967744}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.34086021505376346, ""upperBound"": 0.41935483870967744}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.14301075268817204, ""upperBound"": 0.22258064516129034}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.26559139784946234, ""upperBound"": 0.33548387096774196}], ""selfReport"": {""lowerBound"": 0.421505376344086, ""upperBound"": 0.5741935483870968}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""strong_agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 30, ""gender"": [""male""], ""race"": [""black""]}, ""participantId"": ""mt:1ce953684f774181:8aedc94a3ac0bfbb8f30221d2609771a4f53158f5b0cf5989b625f8682f0ccda"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:73c0b2ff6ebf6f89:5607a20542b1e292702df74e5eda0f9d39a68c572aa347834c11da260a1ab644,Approved,face-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.4151971304288474, ""upperBound"": 0.5797132594611055}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.41842293688046034, ""upperBound"": 0.5786379906439012}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.41734766806325607, ""upperBound"": 0.5797132594611055}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.09799282935357863, ""upperBound"": 0.29584229171917004}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.2678853024718582, ""upperBound"": 0.4119713239772345}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.2678853024718582, ""upperBound"": 0.39691756053637434}], ""selfReport"": {""lowerBound"": 0.34530465731056786, ""upperBound"": 0.43562723795572916}, ""surveyResults"": {""likert0"": ""agree"", ""likert1"": ""agree"", ""likert2"": ""agree"", ""likert3"": ""agree"", ""likert4"": ""agree""}, ""demographics"": {""age"": 35, ""gender"": [""male""], ""race"": [""white""]}, ""participantId"": ""mt:73c0b2ff6ebf6f89:5607a20542b1e292702df74e5eda0f9d39a68c572aa347834c11da260a1ab644"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
mt:f291c271ebde48d6:707f5600cbcdace717affebf35ec6fb5113f9076e2526ef718a5217b9eec0c8a,Approved,face-fitz-ld-g-1.json,"{""answers"": [{""itemId"": ""data/Faces/IJB-C/m3-6.jpg"", ""lowerBound"": 0.4286021488969044, ""upperBound"": 0.47161290158507646}, {""itemId"": ""data/Faces/IJB-C/m2-9.jpg"", ""lowerBound"": 0.24473118115496892, ""upperBound"": 0.38559139620873234}, {""itemId"": ""data/Faces/IJB-C/m5-2.jpg"", ""lowerBound"": 0.3716129015850764, ""upperBound"": 0.4339784929829259}, {""itemId"": ""data/Faces/IJB-C/m5-5.jpg"", ""lowerBound"": 0.24473118115496892, ""upperBound"": 0.4339784929829259}, {""itemId"": ""data/Faces/IJB-C/m3-4.jpg"", ""lowerBound"": 0.07913978330550656, ""upperBound"": 0.2888172026603453}, {""itemId"": ""data/Faces/IJB-C/m2-8.jpg"", ""lowerBound"": 0.23935483706894742, ""upperBound"": 0.33720429943453883}], ""selfReport"": {""lowerBound"": 0.41999999835927, ""upperBound"": 0.4587096757786248}, ""surveyResults"": {""likert0"": ""strong_agree"", ""likert1"": ""strong_agree"", ""likert2"": ""agree"", ""likert3"": ""strong_agree"", ""likert4"": ""strong_agree""}, ""demographics"": {""age"": 29, ""gender"": [""male""], ""race"": [""latino""]}, ""participantId"": ""mt:f291c271ebde48d6:707f5600cbcdace717affebf35ec6fb5113f9076e2526ef718a5217b9eec0c8a"", ""condition"": ""mt"", ""exitComments"": """", ""completed"": true}",{}
